id,name,address,lat,lon,stars,amenities,image_urls
B-22858,SSV STAYS FULLY FURNISHED LUXURY ROOMS,"SSV stays fully furnished rooms, Bansal Residency, IAS Layout, Eastwood Twp, Bengaluru, Karnataka 560035, Bangalore, Karnataka, India, 560035",12.904529,77.67546,1.0,Air Conditioner|Bilingual Staff|Torch|Umbrella|Room Service|Parking|Elevator|Housekeeping|Multilingual Staff|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22858/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22858/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22858/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22858/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22858/4.jpeg
B-27447,Super Townhouse Oak Mahadevapura Opposite Phoenix Mall Formerly Grand Wilton Inn,"Plot No. 69Garudacharpalya Mahadevapura Village, Whitefield Road, Kr Puram, Hobli, Bangalore, Karnataka, India, 560048",12.9940405,77.70127,4.0,Air Conditioner|Check-In|Food Delivery|Laundry Facilities|Laundry Facilities|Seating Area|Washing Machine|Work Desk|Bathroom|Clothes Rack|Fan|Complimentary Bottled Water|Mirror|Shower|Telephone|Toiletries|Towels|Wardrobe|Non-Smoking Rooms|Breakfast|Restaurant|Room Service|Fireplace|Tv|Tv|Wifi|Wifi|Wifi|Wifi|Wifi|Elevator|Family Room|Pet Friendly|Front Desk|Hotel Room Service App|Housekeeping|Luggage Storage|Wake-Up Service|Fire Extinguishers|Sanitization|First Aid Kit|Cashless Payment Service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27447/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27447/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27447/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27447/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27447/4.jpg
B-91510,Super Hotel O RK RESIDENCEY,"143 A 2nd Cross Road, Pai Layout, Benniganahalli, Bangalore, Bangalore, Karnataka, INDIA, 560016",12.99479,77.66612,3.0,Air Conditioner|Common Seating Area|Room Service|Elevator|Housekeeping|Multilingual Staff|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91510/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91510/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91510/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91510/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91510/4.jpg
B-93803,Hotel Ronvix Madiwala,"1st Main Rd, Maruti Nagar, 1st Stage, BTM Layout, Hotel Ronvix, Bangalore, Karnataka, India, 560068",12.926811,77.61437,3.0,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93803/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93803/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93803/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93803/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93803/4.jpg
B-13840,Novotel Bengaluru Outer Ring Road,"Opposite RMZ Ecospace Business Park, Marthahalli-Sarjapur, Outer Ring Rd, Bengaluru, Karnataka, India, 560103",12.929341,77.68325,5.0,Bar/Lounges|Coffee Shop/Cafe|Eco-Friendly Cleaning Products Provided|Eco-Friendly Toiletries|Electric Car Charging Station|Food And Water Bowls|Laundry Facilities|Laundry Facilities|Locally-Sourced Food On Site (80% Or More)|Reusable Cups Only|Reusable Tableware Only|Smoking Area|Smoking Area|Terrace|Double-Glazing On All Windows|Energy-Saving Switches|Towels|Banquet Facilities|Bbq Facilities|Breakfast|Breakfast|Coffee/Tea|Couples/Private Dining|Organic Food|Restaurant|Snack Bar|Vegan Menu Options Available|Vegetarian Menu Options Available|Water Dispenser|Water Sports|Ballroom|Computer Station|Fitness Facilities|Game Room|Guest Education On Local Ecosystems And Culture|Newspaper|Pool|Sauna|Spa|Spa|Spa|Spa|Steam Room|Swimming Pool|Swimming Pool|Wifi|Wired Internet|Accessible Airport Shuttle|Area Shuttle|Bicycle Rental|Parking|Parking|Parking|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Children's Games|Concierge|Express Check-Out|Housekeeping|Luggage Storage|Porter/Bellhop|Tours/Ticket Assistance|Safe Deposit Box|Business Center|Conference Space|Meeting/Conference Facilities|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13840/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13840/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13840/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13840/3.jpg
B-37217,MALDIVES INN,"No4, Sai shamik plaza, 3rd cross, opp. MSRIT College Main Gate, Mathikere Extended, Bangalore, Karnataka, India, 560054",13.030106,77.56342,3.0,Check-In|Convenience Store|Dry Cleaning|Iron/Ironing Board|Laundromat|Laundry Facilities|Private Check-In Checkout|Salon|Smoke-Complimentary Property|Terrace|Heating|Soundproof Rooms|Non-Smoking Rooms|Breakfast|Meeting/Banquet Facilities|Restaurant|Room Service|Wifi|Wifi|Wifi|Wifi|Airport Transportation|Parking|Shuttle Service|Elevator|Family Room|Pet Friendly|Front Desk|Grooming Service|Housekeeping|Luggage Storage|Fire Extinguishers|Xerox/Fax,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37217/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37217/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37217/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37217/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37217/4.jpg
B-45601,Cci - Arte Boutique Hotel - Bengaluru,"Locality : No 245 10Th Main 12Th Cross Wilson Garden, BANGALORE, India, 560027",12.95,77.6,3.0,,
B-46872,PPH Living EDEN PARK HOTEL INDIRA NAGAR,"648/L Old Madras Rd  Indiranagar, Bengaluru, KA, India, 560038",12.983554,77.63969,2.0,No Accessible Shuttle|Parking|Wheelchair Accessible|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46872/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46872/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46872/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46872/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46872/4.jpg
B-83713,Sterling Keys by TGi,"No. 75/2, Bellandur Main Road, Bellandur, Off. Marathahalli - Sarjapur Outer Road, Bengaluru, Karnataka, India, 560037",12.92644,77.67637,3.0,Laundry Facilities|Smoke-Complimentary Property|Breakfast|Wifi|Parking|Elevator|Wheelchair Accessible|Luggage Storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83713/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83713/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83713/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83713/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83713/4.jpg
B-41302,Orchid Suites Service Apartment,"8th Main Rd, Allalasandra, Yelahanka, Bengaluru, Karnataka 560065, Bangalore, Karnataka, India, 560065",13.08065,77.587685,2.0,Bilingual Staff|Refrigerator|Kitchen|Wifi|Parking|Elevator|Pet Friendly|Housekeeping|Multilingual Staff|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41302/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41302/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41302/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41302/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41302/4.jpeg
B-31904,Krishna's Landmark Business Hotel,"BAGALUR CROSS, BAGALUR NAIN ROAD,, VINAYAKA NAGAR #67, ABOVE PIZZA HUT, Bengaluru, KA, India, 560064",13.121477,77.61404,2.0,Smoke-Complimentary Property|Parking|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-31904/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-31904/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-31904/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-31904/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-31904/4.jpg
B-92514,Amore Stays,"3168 Parahansa Yogananda Road, Double Road, Indiranagar, Bangalore, Karnataka, India, 560008",12.968698,77.636024,3.0,Check-In|Dry Cleaning|Food Delivery|Laundromat|Laundry Facilities|Laundry Facilities|Private Check-In Checkout|Smoke Alarms|Smoke-Complimentary Property|Smoking Area|Terrace|Couple'S Room|Entire Home|Litter Box|Soundproof Rooms|Non-Smoking Rooms|Kitchen|Room Service|Tv|Wifi|Wifi|Wifi|Wifi|Airport Transportation|Car Rental|Parking|Parking|Taxi Service|Elevator|Family Room|Facilities For Disabled Guests|Front Desk|Hotel Room Service App|Housekeeping|Luggage Storage|Doctor|Fire Extinguishers|Sanitization|First Aid Kit|Cashless Payment Service|Invoice Provided|Xerox/Fax,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92514/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92514/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92514/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92514/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92514/4.jpg
B-05563,C Suites Clifton,"Pattandur Agrahara Kuvempu Rd, D'Silva Layout, Happy Valley, Whitefield, Bengaluru, Karnataka 560066, Bangalore, Karnataka, India, 560066",12.978526,77.75033,3.0,Air Conditioner|Iron/Ironing Board|Laundry Facilities|Restaurant|Game Room|Room Upgrade|Parking|Elevator|Housekeeping|Multilingual Staff|Cctv|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05563/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05563/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05563/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05563/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05563/4.jpeg
B-65982,Hotel Raj Elegance - Manayata Tech Park,"1086, Service Road  560045 Bengaluru  IN, 1086, Service Road, Bengaluru, India, 560045",13.03895,77.62499,3.0,Restaurant|Tv|Wifi|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-65982/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-65982/4.jpg
B-79386,Hotel RR International,"#62, 6th A Cross Road, Near Movieland, Gandhinagar, Majestic, Bengaluru, Karnataka, India, 560009",12.979619,77.575455,3.0,Laundry Facilities|Laundry Facilities|Breakfast|Restaurant|Newspaper|Wifi|Airport Transportation|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Express Check-Out|Luggage Storage|Tours/Ticket Assistance,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79386/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79386/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79386/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79386/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79386/4.jpg
B-46830,Hotel Sujatha International,"Hotel Sujatha International 4, 6th Main, Thambu Chetty Palya Main Rd, nearby koshish hospital, 1st Block, Ramurthynagar, Bengaluru, Karnataka 560016, Bangalore, Karnataka, India, 560016",13.020558,77.67578,3.0,Check-In|Private Check-In Checkout|Family Room,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46830/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46830/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46830/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46830/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46830/4.png
B-98328,"Evoma, Bangalore","Bhattrahalli Old Madras Rd, Besides Pashmina, 14, BANGALORE, India, 560049",13.002261,77.712135,3.0,Clothes Dryer|Laundry Facilities|Terrace|Bar|Restaurant|Wifi|Airport Transportation|Elevator|Luggage Room|Bellboy Service|Business Center|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98328/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98328/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98328/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98328/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98328/4.jpg
B-48828,Hotel Bilton Wilson Garden,"Hosur Main Road, Bengaluru, Karnataka, India, 560029",12.944706,77.59678,3.0,Laundry Facilities|Laundry Facilities|Smoking Area|Towels|Breakfast|Restaurant|Water Sports|Wifi|Airport Transportation|Parking|Wheelchair Accessible|Concierge|Luggage Storage|Multilingual Staff|Tours/Ticket Assistance|Lockers Available|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48828/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48828/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48828/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48828/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48828/4.jpg
B-95699,The Country Club Sarjapur Road,"#55/1, Deveerbesanahalli, Varthur Hubli, Marathalli Sarjapur Road 560037 Bengaluru  IN, #55/1, Deveerbesanahalli, Varthur, Bengaluru, India, 560037",12.93176,77.68713,4.0,Air Conditioner|Telephone|Restaurant|Tv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95699/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95699/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95699/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95699/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95699/4.jpg
B-07517,Alcove Stays,"GoodEarth Malhar Confluence Club, Bengaluru, KA, India, 560074",12.881538,77.46422,3.0,Towels|Breakfast|Breakfast|No Accessible Shuttle|Parking|Parking|Wheelchair Accessible|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07517/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07517/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07517/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07517/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07517/4.jpg
B-44650,Treebo Mayflower Hayz Boutique,"1/2C, Hayes Rd Richmond Town 560025 Bengaluru  IN, 1/2C, Hayes Rd, Bengaluru, India, 560025",12.96733,77.60092,3.0,Air Conditioner|Telephone|Restaurant|Tv|Wifi|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44650/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44650/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44650/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44650/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44650/4.jpg
B-85864,The cozy corner - HSR,"1848/A 14th main 9thcross sector 1 Hsr layout agara, Bangalore, Karnataka, India, 560001",12.983333,77.583336,3.0,Terrace|Wifi|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85864/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85864/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85864/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85864/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85864/4.jpeg
B-73420,FabExpress Ambrossia,"Sai Baba Temple Rd, Green Garden Layout, Silver Springs Layout, Munnekollal, Bengaluru, India, 560037",12.949297,77.715836,3.0,,
B-14504,Boulevard Nest,"Rachenahalli Main Road, Manyata Residency, Thanisandra, BANGALORE, India, 560045",13.05,77.62,1.0,,
B-20773,HOTEL SAFKO SUITES,"Nelagadaranahalli Main Rd, Bengaluru, KA, India, 560073",13.031937,77.502335,2.0,Laundry Facilities|Laundry Facilities|Smoke-Complimentary Property|Wifi|No Accessible Shuttle|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Luggage Storage|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-20773/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-20773/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-20773/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-20773/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-20773/4.jpg
B-74750,C Suites Gilbert,"White Rose Layout, Bengaluru, KA, India, 560066",12.980452,77.746284,2.0,No Accessible Shuttle|Wheelchair Accessible|Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74750/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74750/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74750/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74750/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74750/4.jpg
B-25237,Solitaire Bliss,"Near Embassy Golf link Domlur, BANGALORE, India, 560007",12.95,77.64,2.0,,
B-18711,"Loop by Zolo HSR Layout, Bangalore","417, 2nd Cross Rd, Ramachandra Reddy Layout, ITI Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560068, Bangalore, Karnataka, India, 560068",12.904521,77.64096,3.0,Air Conditioner|Room Service|Elevator|Multilingual Staff|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18711/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18711/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18711/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18711/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18711/4.jpeg
B-49547,Syening Serviced Apartment,"Opp Site To Purva & Spice Garden,Gandhinagar,Munekolala,Marathahalli,Near Muneswara Temple #56/10, Bangalore, INDIA, 560037",12.955377,77.7075,,Breakfast,
B-33288,Fabhotel Sri Udupi Park,"No.1 And 2, Bbmp Katha No.421, Sy No.67/1, 6th Main Itpl Main Road, Mahadevapura Village, Opp To Bescom, E-12 Sdokh, Bengaluru, Karnataka, India, 560048",12.994693,77.69913,3.0,Smoking Area|Smoking Area|Breakfast|Upper Floors Accessible By Stairs Only|Wheelchair Accessible|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-33288/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-33288/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-33288/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-33288/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-33288/4.jpg
B-32140,The Liverpool Blue Hotel,"Dr. Puneeth Rajkumar Rd, Opp. Prestige Tech Park, Bengaluru, Karnataka, India, 560103",12.942944,77.69826,4.0,Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Smoking Area|Wedding Services|Towels|Breakfast|Restaurant|Spa|Spa|Wifi|No Accessible Shuttle|Parking|Elevator|Elevator|Wheelchair Accessible|Wheelchair Accessible|Concierge|Luggage Storage|Reception Hall|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32140/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32140/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32140/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32140/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32140/4.jpg
